id,release_date,movie,production_budget,domestic_gross,worldwide_gross,total_gross,profit,Year,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes
1,2010-12-10,The Tempest,20000000.0,277943.0,277943.0,555886.0,-19444114.0,2010,tt1274300,The Tempest,The Tempest,2010,110.0,"Comedy,Drama,Fantasy",5.4,7073
1,2010-12-10,The Tempest,20000000.0,277943.0,277943.0,555886.0,-19444114.0,2010,tt1683003,The Tempest,The Tempest,2010,131.0,Drama,7.8,94
1,2010-12-10,The Tempest,20000000.0,277943.0,277943.0,555886.0,-19444114.0,2010,tt3840898,The Tempest,The Tempest,2014,169.0,"Comedy,Drama",8.5,171
6,2015-10-30,Regression,20000000.0,55039.0,15824374.0,15879413.0,-4120587.0,2015,tt3319920,Regression,Regression,2015,106.0,"Crime,Horror,Mystery",5.7,33335
7,2008-12-31,Admiral,20000000.0,0.0,38585047.0,38585047.0,18585047.0,2008,tt2544766,Admiral,Michiel de Ruyter,2015,151.0,"Action,Adventure,Biography",7.0,7978
8,2012-12-31,Zambezia,20000000.0,0.0,34454336.0,34454336.0,14454336.0,2012,tt1488181,Zambezia,Zambezia,2012,83.0,"Adventure,Animation,Comedy",5.8,6010
11,2015-05-29,Survivor,20000000.0,0.0,1703281.0,1703281.0,-18296719.0,2015,tt2215463,Survivor,Survivor,2012,81.0,"Biography,Crime,Documentary",9.0,45
11,2015-05-29,Survivor,20000000.0,0.0,1703281.0,1703281.0,-18296719.0,2015,tt3247714,Survivor,Survivor,2015,96.0,"Action,Crime,Thriller",5.6,28614
11,2015-05-29,Survivor,20000000.0,0.0,1703281.0,1703281.0,-18296719.0,2015,tt3297792,Survivor,Survivor,2014,93.0,"Action,Adventure,Fantasy",4.1,1750
12,2016-11-18,The History of Love,20000000.0,0.0,476624.0,476624.0,-19523376.0,2016,tt0443533,The History of Love,The History of Love,2016,134.0,"Drama,Romance,War",6.3,1024
14,2014-08-29,Dwegons and Leprechauns,20000000.0,0.0,0.0,0.0,-20000000.0,2014,tt1134666,Dwegons and Leprechauns,Dwegons and Leprechauns,2014,98.0,Animation,4.2,84
15,2016-07-22,Fight Valley,20000000.0,0.0,0.0,0.0,-20000000.0,2016,tt4280822,Fight Valley,Fight Valley,2016,90.0,"Action,Drama",2.7,494
17,2018-12-13,Bird Box,19800000.0,0.0,0.0,0.0,-19800000.0,2018,tt2737304,Bird Box,Bird Box,2018,124.0,"Drama,Horror,Sci-Fi",6.6,218063
19,2017-12-01,The Shape of Water,19500000.0,63859435.0,195790794.0,259650229.0,240150229.0,2017,tt5580390,The Shape of Water,The Shape of Water,2017,123.0,"Adventure,Drama,Fantasy",7.3,308112
22,2013-08-23,The Frozen Ground,19200000.0,0.0,5617460.0,5617460.0,-13582540.0,2013,tt2005374,The Frozen Ground,The Frozen Ground,2013,105.0,"Crime,Drama,Mystery",6.4,51915
23,2011-07-29,The Devil's Double,19100000.0,1361512.0,5965646.0,7327158.0,-11772842.0,2011,tt1270262,The Devil's Double,The Devil's Double,2011,109.0,"Biography,Drama,Thriller",7.1,58342
27,2011-06-24,Bad Teacher,19000000.0,100292856.0,215448997.0,315741853.0,296741853.0,2011,tt1284575,Bad Teacher,Bad Teacher,2011,92.0,"Comedy,Romance",5.7,181189
28,2016-08-12,Sausage Party,19000000.0,97670358.0,141344255.0,239014613.0,220014613.0,2016,tt1700841,Sausage Party,Sausage Party,2016,89.0,"Adventure,Animation,Comedy",6.2,159111
36,2010-02-26,The Crazies,19000000.0,39123589.0,56445534.0,95569123.0,76569123.0,2010,tt0455407,The Crazies,The Crazies,2010,101.0,"Horror,Thriller",6.5,104465
39,2010-08-20,The Switch,19000000.0,27758465.0,49858465.0,77616930.0,58616930.0,2010,tt0889573,The Switch,The Switch,2010,101.0,"Comedy,Drama,Romance",6.1,90661
40,2010-01-08,Leap Year,19000000.0,25918920.0,32618920.0,58537840.0,39537840.0,2010,tt1216492,Leap Year,Leap Year,2010,100.0,"Comedy,Romance",6.5,86125
40,2010-01-08,Leap Year,19000000.0,25918920.0,32618920.0,58537840.0,39537840.0,2010,tt1537401,Leap Year,Año bisiesto,2010,94.0,"Drama,Romance",5.9,2211
41,2013-11-08,The Book Thief,19000000.0,21488481.0,76086711.0,97575192.0,78575192.0,2013,tt0816442,The Book Thief,The Book Thief,2013,131.0,"Drama,War",7.6,119023
47,1998-01-09,Firestorm,19000000.0,8123860.0,8123860.0,16247720.0,-2752280.0,1998,tt1436031,Firestorm,Firestorm,2010,54.0,Documentary,7.3,6
47,1998-01-09,Firestorm,19000000.0,8123860.0,8123860.0,16247720.0,-2752280.0,1998,tt3341072,Firestorm,Fung bou,2013,118.0,"Action,Crime,Thriller",6.2,2391
48,2011-03-04,Take Me Home Tonight,19000000.0,6928068.0,7576604.0,14504672.0,-4495328.0,2011,tt0810922,Take Me Home Tonight,Take Me Home Tonight,2011,97.0,"Comedy,Drama,Romance",6.3,48393
49,2012-09-28,Won't Back Down,19000000.0,5310554.0,5745503.0,11056057.0,-7943943.0,2012,tt1870529,Won't Back Down,Won't Back Down,2012,121.0,Drama,6.4,5915
49,2012-09-28,Won't Back Down,19000000.0,5310554.0,5745503.0,11056057.0,-7943943.0,2012,tt3779570,Won't Back Down,Won't Back Down,2014,114.0,Sport,7.9,77
50,2018-06-01,Action Point,19000000.0,5059608.0,5103675.0,10163283.0,-8836717.0,2018,tt6495770,Action Point,Action Point,2018,85.0,Comedy,5.0,6657
63,2001-02-02,Left Behind,18500000.0,4221341.0,4221341.0,8442682.0,-10057318.0,2001,tt2243377,Left Behind,Left Behind,2012,86.0,"Horror,Mystery,Thriller",6.5,33
63,2001-02-02,Left Behind,18500000.0,4221341.0,4221341.0,8442682.0,-10057318.0,2001,tt2467046,Left Behind,Left Behind,2014,110.0,"Action,Drama,Fantasy",3.1,33515
64,2014-05-09,Neighbors,18000000.0,150086800.0,270944428.0,421031228.0,403031228.0,2014,tt2004420,Neighbors,Neighbors,2014,97.0,Comedy,6.3,266020
64,2014-05-09,Neighbors,18000000.0,150086800.0,270944428.0,421031228.0,403031228.0,2014,tt9392532,Neighbors,Neighbors,2018,90.0,"Comedy,Drama",7.6,18
66,1994-07-29,The Mask,18000000.0,119920129.0,351620129.0,471540258.0,453540258.0,1994,tt7504864,The Mask,The Mask,2017,139.0,"Crime,Fantasy,Thriller",5.7,30
67,1988-06-03,Big,18000000.0,114968774.0,151668774.0,266637548.0,248637548.0,1988,tt7766254,Big,Big,2017,99.0,Documentary,8.5,6
77,2016-03-25,My Big Fat Greek Wedding 2,18000000.0,59689605.0,92096558.0,151786163.0,133786163.0,2016,tt3760922,My Big Fat Greek Wedding 2,My Big Fat Greek Wedding 2,2016,94.0,"Comedy,Romance",6.0,25933
78,2015-09-11,The Perfect Guy,18000000.0,57027435.0,60278166.0,117305601.0,99305601.0,2015,tt3862750,The Perfect Guy,The Perfect Guy,2015,100.0,"Crime,Drama,Horror",5.6,8998
80,2011-03-25,Diary of a Wimpy Kid: Rodrick Rules,18000000.0,52698535.0,73695194.0,126393729.0,108393729.0,2011,tt1650043,Diary of a Wimpy Kid: Rodrick Rules,Diary of a Wimpy Kid: Rodrick Rules,2011,99.0,"Comedy,Family",6.6,23135
83,2011-04-08,Soul Surfer,18000000.0,43853424.0,47158652.0,91012076.0,73012076.0,2011,tt1596346,Soul Surfer,Soul Surfer,2011,112.0,"Biography,Drama,Family",7.1,41659
85,2018-06-29,Uncle Drew,18000000.0,42469946.0,46527161.0,88997107.0,70997107.0,2018,tt7334528,Uncle Drew,Uncle Drew,2018,103.0,"Comedy,Sport",5.7,9739
86,2014-10-17,Birdman or (The Unexpected Virtue of Ignorance),18000000.0,42340598.0,103215094.0,145555692.0,127555692.0,2014,tt2562232,Birdman or (The Unexpected Virtue of Ignorance),Birdman or (The Unexpected Virtue of Ignorance),2014,119.0,"Comedy,Drama",7.7,519417
90,2013-07-26,Blue Jasmine,18000000.0,33404871.0,102912961.0,136317832.0,118317832.0,2013,tt2334873,Blue Jasmine,Blue Jasmine,2013,98.0,Drama,7.3,179453
92,2003-12-05,Honey,18000000.0,30272254.0,62646763.0,92919017.0,74919017.0,2003,tt1571724,Honey,Bal,2010,103.0,Drama,7.2,6221
92,2003-12-05,Honey,18000000.0,30272254.0,62646763.0,92919017.0,74919017.0,2003,tt2357461,Honey,Miele,2013,96.0,Drama,6.8,1704
92,2003-12-05,Honey,18000000.0,30272254.0,62646763.0,92919017.0,74919017.0,2003,tt6861402,Honey,Hanii,2018,105.0,"Drama,Romance",7.3,95
95,2015-08-07,Ricki and the Flash,18000000.0,26839498.0,41166033.0,68005531.0,50005531.0,2015,tt3623726,Ricki and the Flash,Ricki and the Flash,2015,101.0,"Comedy,Drama,Music",5.9,20932
96,1989-12-13,Glory,18000000.0,26593580.0,26593580.0,53187160.0,35187160.0,1989,tt5937296,Glory,Slava,2016,101.0,Drama,7.6,1622
98,2015-11-13,Love the Coopers,18000000.0,26302731.0,42227490.0,68530221.0,50530221.0,2015,tt2279339,Love the Coopers,Love the Coopers,2015,107.0,"Comedy,Fantasy,Romance",5.8,18018
3,2009-09-25,Fame,18000000.0,22455510.0,80227619.0,102683129.0,84683129.0,2009,tt5861350,Fame,Fame,2017,58.0,Documentary,8.6,7
4,2017-04-28,The Circle,18000000.0,20497844.0,40651864.0,61149708.0,43149708.0,2017,tt2122313,The Circle,Cirkeln,2015,144.0,"Drama,Fantasy,Horror",5.9,2396
4,2017-04-28,The Circle,18000000.0,20497844.0,40651864.0,61149708.0,43149708.0,2017,tt2786328,The Circle,The Circle,2013,48.0,"Adventure,Documentary,History",7.6,8
4,2017-04-28,The Circle,18000000.0,20497844.0,40651864.0,61149708.0,43149708.0,2017,tt2943946,The Circle,The Circle,2017,93.0,"Drama,Horror,Thriller",5.1,17
4,2017-04-28,The Circle,18000000.0,20497844.0,40651864.0,61149708.0,43149708.0,2017,tt3148952,The Circle,Der Kreis,2014,102.0,"Biography,Drama,Romance",7.3,1316
4,2017-04-28,The Circle,18000000.0,20497844.0,40651864.0,61149708.0,43149708.0,2017,tt4287320,The Circle,The Circle,2017,110.0,"Drama,Sci-Fi,Thriller",5.3,72536
6,2010-11-05,127 Hours,18000000.0,18335230.0,60217171.0,78552401.0,60552401.0,2010,tt1542344,127 Hours,127 Hours,2010,94.0,"Adventure,Biography,Drama",7.6,323949
9,2016-01-15,Norm of the North,18000000.0,17062499.0,30535660.0,47598159.0,29598159.0,2016,tt1594972,Norm of the North,Norm of the North,2016,90.0,"Adventure,Animation,Comedy",3.6,7951
11,2013-08-16,Jobs,18000000.0,16131410.0,43402515.0,59533925.0,41533925.0,2013,tt2357129,Jobs,Jobs,2013,128.0,"Biography,Drama",5.9,88788
14,2014-07-25,And So It Goes,18000000.0,15160801.0,17920013.0,33080814.0,15080814.0,2014,tt2465146,And So It Goes,And So It Goes,2014,94.0,"Comedy,Drama,Romance",5.8,11597
19,2014-01-31,Labor Day,18000000.0,13371528.0,14189810.0,27561338.0,9561338.0,2014,tt1967545,Labor Day,Labor Day,2013,111.0,"Drama,Romance",6.9,39242
20,2013-08-30,Getaway,18000000.0,10501938.0,11813989.0,22315927.0,4315927.0,2013,tt2167202,Getaway,Getaway,2013,90.0,"Action,Crime,Thriller",4.4,22157
25,2010-01-15,The Last Station,18000000.0,6617867.0,15696146.0,22314013.0,4314013.0,2010,tt2627798,The Last Station,The Last Station,2011,91.0,Drama,3.8,6
25,2010-01-15,The Last Station,18000000.0,6617867.0,15696146.0,22314013.0,4314013.0,2010,tt3436064,The Last Station,La última estación,2012,90.0,Documentary,7.6,10
26,1981-06-26,Dragonslayer,18000000.0,6000000.0,6000000.0,12000000.0,-6000000.0,1981,tt1633989,Dragonslayer,Dragonslayer,2011,74.0,Documentary,5.8,516
32,1996-12-25,Hamlet,18000000.0,4501094.0,7129670.0,11630764.0,-6369236.0,1996,tt1964758,Hamlet,Hamlet,2011,88.0,Drama,5.4,22
32,1996-12-25,Hamlet,18000000.0,4501094.0,7129670.0,11630764.0,-6369236.0,1996,tt4052786,Hamlet,Hamlet,2014,90.0,Drama,5.6,13
32,1996-12-25,Hamlet,18000000.0,4501094.0,7129670.0,11630764.0,-6369236.0,1996,tt4197632,Hamlet,Hamlet,2015,184.0,Drama,6.5,77
32,1996-12-25,Hamlet,18000000.0,4501094.0,7129670.0,11630764.0,-6369236.0,1996,tt4431574,Hamlet,Hamlet,2017,91.0,Drama,5.4,8
32,1996-12-25,Hamlet,18000000.0,4501094.0,7129670.0,11630764.0,-6369236.0,1996,tt4476736,Hamlet,National Theatre Live: Hamlet,2015,217.0,Drama,8.6,1587
32,1996-12-25,Hamlet,18000000.0,4501094.0,7129670.0,11630764.0,-6369236.0,1996,tt5104954,Hamlet,Hamlet,2016,166.0,Drama,7.6,14
33,2014-04-11,The Railway Man,18000000.0,4438438.0,23910210.0,28348648.0,10348648.0,2014,tt2058107,The Railway Man,The Railway Man,2013,116.0,"Biography,Drama,Romance",7.1,34586
34,1995-12-29,Restoration,18000000.0,4100000.0,4100000.0,8200000.0,-9800000.0,1995,tt1787663,Restoration,Boker Tov Adon Fidelman,2011,102.0,Drama,6.8,207
34,1995-12-29,Restoration,18000000.0,4100000.0,4100000.0,8200000.0,-9800000.0,1995,tt3842962,Restoration,Restoration,2016,50.0,"Sci-Fi,Thriller",6.7,82
34,1995-12-29,Restoration,18000000.0,4100000.0,4100000.0,8200000.0,-9800000.0,1995,tt4517738,Restoration,Restoration,2016,92.0,Horror,4.0,808
34,1995-12-29,Restoration,18000000.0,4100000.0,4100000.0,8200000.0,-9800000.0,1995,tt4926752,Restoration,Restoration,2016,93.0,Drama,8.4,17
35,2016-03-18,Midnight Special,18000000.0,3712282.0,7680250.0,11392532.0,-6607468.0,2016,tt2649554,Midnight Special,Midnight Special,2016,112.0,"Action,Drama,Mystery",6.6,67921
36,2016-11-25,Miss Sloane,18000000.0,3500605.0,7719630.0,11220235.0,-6779765.0,2016,tt4540710,Miss Sloane,Miss Sloane,2016,132.0,"Drama,Thriller",7.5,52788
37,2013-09-27,Metallica Through the Never,18000000.0,3419967.0,9082906.0,12502873.0,-5497127.0,2013,tt2172935,Metallica Through the Never,Metallica Through the Never,2013,93.0,Music,7.2,15592
39,1996-02-23,Unforgettable,18000000.0,2483790.0,2483790.0,4967580.0,-13032420.0,1996,tt1247436,Unforgettable,Unforgettable,2010,88.0,Documentary,5.9,7
39,1996-02-23,Unforgettable,18000000.0,2483790.0,2483790.0,4967580.0,-13032420.0,1996,tt2187167,Unforgettable,Unforgettable,2014,130.0,"Drama,Romance",5.5,49
39,1996-02-23,Unforgettable,18000000.0,2483790.0,2483790.0,4967580.0,-13032420.0,1996,tt3462710,Unforgettable,Unforgettable,2017,100.0,"Drama,Thriller",5.1,11489
39,1996-02-23,Unforgettable,18000000.0,2483790.0,2483790.0,4967580.0,-13032420.0,1996,tt5615904,Unforgettable,Soonjung,2016,113.0,"Drama,Romance",7.3,773
43,2013-03-01,Phantom,18000000.0,1034589.0,1199510.0,2234099.0,-15765901.0,2013,tt1922685,Phantom,Phantom,2013,98.0,"Drama,History,Thriller",5.9,12786
43,2013-03-01,Phantom,18000000.0,1034589.0,1199510.0,2234099.0,-15765901.0,2013,tt3088580,Phantom,Phantom,2013,76.0,Drama,7.7,1165
43,2013-03-01,Phantom,18000000.0,1034589.0,1199510.0,2234099.0,-15765901.0,2013,tt3469244,Phantom,Phantom,2015,136.0,"Action,Drama,Thriller",5.8,7739
43,2013-03-01,Phantom,18000000.0,1034589.0,1199510.0,2234099.0,-15765901.0,2013,tt7598276,Phantom,Phantom,2018,106.0,"Crime,Horror,Thriller",8.2,37
44,2002-04-26,The Salton Sea,18000000.0,676698.0,676698.0,1353396.0,-16646604.0,2002,tt4782052,The Salton Sea,The Salton Sea,2016,87.0,"Crime,Drama,Mystery",6.5,13
50,2016-04-15,I Am Wrath,18000000.0,0.0,309608.0,309608.0,-17690392.0,2016,tt3212232,I Am Wrath,I Am Wrath,2016,92.0,"Action,Crime,Drama",5.4,11198
51,2014-11-14,Wolves,18000000.0,0.0,94953.0,94953.0,-17905047.0,2014,tt1403241,Wolves,Wolves,2014,91.0,"Action,Fantasy,Horror",5.3,7312
51,2014-11-14,Wolves,18000000.0,0.0,94953.0,94953.0,-17905047.0,2014,tt4623856,Wolves,Wolves,2016,109.0,"Drama,Sport",5.6,884
53,2014-08-22,The Prince,18000000.0,0.0,0.0,0.0,-18000000.0,2014,tt1085492,The Prince,The Prince,2014,93.0,"Action,Thriller",4.6,16048
54,2016-02-19,Forsaken,18000000.0,0.0,0.0,0.0,-18000000.0,2016,tt2271563,Forsaken,Forsaken,2015,90.0,"Action,Drama,Western",6.3,9199
54,2016-02-19,Forsaken,18000000.0,0.0,0.0,0.0,-18000000.0,2016,tt2700194,Forsaken,Prishelets,2018,95.0,"Adventure,Drama,Sci-Fi",3.1,129
54,2016-02-19,Forsaken,18000000.0,0.0,0.0,0.0,-18000000.0,2016,tt4798436,Forsaken,Forsaken,2015,80.0,Drama,4.6,13
54,2016-02-19,Forsaken,18000000.0,0.0,0.0,0.0,-18000000.0,2016,tt5127300,Forsaken,Forsaken,2016,89.0,Horror,2.1,502
54,2016-02-19,Forsaken,18000000.0,0.0,0.0,0.0,-18000000.0,2016,tt5811154,Forsaken,Forsaken,2017,86.0,Thriller,5.0,76
56,2012-07-13,Red Lights,17700000.0,49521.0,14518884.0,14568405.0,-3131595.0,2012,tt1748179,Red Lights,Red Lights,2012,114.0,"Drama,Fantasy,Horror",6.2,55287
63,2013-11-27,Black Nativity,17500000.0,7018188.0,7285135.0,14303323.0,-3196677.0,2013,tt1425922,Black Nativity,Black Nativity,2013,93.0,"Drama,Family,Music",4.6,1901
64,2003-04-25,City of Ghosts,17500000.0,325491.0,325491.0,650982.0,-16849018.0,2003,tt6333056,City of Ghosts,City of Ghosts,2017,92.0,"Documentary,War",7.4,2925
66,2018-04-06,A Quiet Place,17000000.0,188024361.0,334522294.0,522546655.0,505546655.0,2018,tt6347308,A Quiet Place,A Quiet Place,2016,80.0,Documentary,6.6,18
66,2018-04-06,A Quiet Place,17000000.0,188024361.0,334522294.0,522546655.0,505546655.0,2018,tt6644200,A Quiet Place,A Quiet Place,2018,90.0,"Drama,Horror,Sci-Fi",7.6,305031
68,1986-07-18,Aliens,17000000.0,85160248.0,183316455.0,268476703.0,251476703.0,1986,tt3837024,Aliens,Aliens,2014,88.0,"Comedy,Mystery,Sci-Fi",2.7,9
73,2013-11-15,The Best Man Holiday,17000000.0,70525195.0,72835710.0,143360905.0,126360905.0,2013,tt2083355,The Best Man Holiday,The Best Man Holiday,2013,123.0,"Comedy,Drama",6.7,13967
75,2012-09-28,Pitch Perfect,17000000.0,65001093.0,116044347.0,181045440.0,164045440.0,2012,tt1981677,Pitch Perfect,Pitch Perfect,2012,112.0,"Comedy,Music,Romance",7.2,256565
77,2013-04-05,Evil Dead,17000000.0,54239856.0,97778356.0,152018212.0,135018212.0,2013,tt1288558,Evil Dead,Evil Dead,2013,91.0,"Fantasy,Horror,Thriller",6.5,146399
80,2015-02-20,"McFarland, USA",17000000.0,44480275.0,45707924.0,90188199.0,73188199.0,2015,tt2097298,"McFarland, USA","McFarland, USA",2015,129.0,"Biography,Drama,Sport",7.4,31735
81,2016-11-11,Almost Christmas,17000000.0,42065185.0,42493506.0,84558691.0,67558691.0,2016,tt4649416,Almost Christmas,Almost Christmas,2016,111.0,"Comedy,Drama",6.1,5212
87,2011-03-04,Beastly,17000000.0,27865571.0,38028230.0,65893801.0,48893801.0,2011,tt1152398,Beastly,Beastly,2011,86.0,"Drama,Fantasy,Romance",5.6,72599
90,2010-08-20,Lottery Ticket,17000000.0,24719879.0,24719879.0,49439758.0,32439758.0,2010,tt0979434,Lottery Ticket,Lottery Ticket,2010,99.0,Comedy,5.0,10042
4,2012-08-24,The Apparition,17000000.0,4936819.0,10637281.0,15574100.0,-1425900.0,2012,tt1433822,The Apparition,The Apparition,2012,83.0,"Horror,Thriller",4.1,18112
4,2012-08-24,The Apparition,17000000.0,4936819.0,10637281.0,15574100.0,-1425900.0,2012,tt6559390,The Apparition,L'apparition,2018,144.0,Drama,6.4,873
10,2016-06-10,Genius,17000000.0,1361045.0,7265283.0,8626328.0,-8373672.0,2016,tt1703957,Genius,Genius,2016,104.0,"Biography,Drama",6.6,15611
10,2016-06-10,Genius,17000000.0,1361045.0,7265283.0,8626328.0,-8373672.0,2016,tt6925204,Genius,Genius,2012,91.0,Drama,5.4,14
10,2016-06-10,Genius,17000000.0,1361045.0,7265283.0,8626328.0,-8373672.0,2016,tt7722258,Genius,Genius,2018,165.0,"Action,Thriller",4.7,747
10,2016-06-10,Genius,17000000.0,1361045.0,7265283.0,8626328.0,-8373672.0,2016,tt8919194,Genius,Genius,2018,91.0,Drama,6.2,53
12,2015-06-26,Escobar: Paradise Lost,17000000.0,195792.0,3917679.0,4113471.0,-12886529.0,2015,tt2515030,Escobar: Paradise Lost,Escobar: Paradise Lost,2014,120.0,"Crime,Drama,History",6.5,19419
16,2019-07-12,Crawl,17000000.0,0.0,0.0,0.0,-17000000.0,2019,tt1848832,Crawl,Crawl,2011,80.0,"Crime,Thriller",4.7,1095
16,2019-07-12,Crawl,17000000.0,0.0,0.0,0.0,-17000000.0,2019,tt2181875,Crawl,Crawl,2012,95.0,Drama,6.0,43
17,2016-03-11,The Young Messiah,16800000.0,6469813.0,7313697.0,13783510.0,-3016490.0,2016,tt1002563,The Young Messiah,The Young Messiah,2016,111.0,"Drama,Fantasy",5.6,2882
22,2006-08-18,The Illusionist,16500000.0,39868642.0,83792062.0,123660704.0,107160704.0,2006,tt0775489,The Illusionist,L'illusionniste,2010,80.0,"Animation,Drama",7.5,31734
30,2000-05-19,Road Trip,16000000.0,68525609.0,119739110.0,188264719.0,172264719.0,2000,tt3233610,Road Trip,Road Trip,2013,90.0,Horror,6.5,14
33,2012-05-25,Moonrise Kingdom,16000000.0,45512466.0,68848446.0,114360912.0,98360912.0,2012,tt1748122,Moonrise Kingdom,Moonrise Kingdom,2012,94.0,"Adventure,Comedy,Drama",7.8,291750
34,2011-11-25,The Artist,16000000.0,44667095.0,128256712.0,172923807.0,156923807.0,2011,tt1655442,The Artist,The Artist,2011,100.0,"Comedy,Drama,Romance",7.9,217184
34,2011-11-25,The Artist,16000000.0,44667095.0,128256712.0,172923807.0,156923807.0,2011,tt1825978,The Artist,The Artist,2011,100.0,Thriller,6.8,6
39,2011-02-04,The Roommate,16000000.0,37300107.0,52545707.0,89845814.0,73845814.0,2011,tt1265990,The Roommate,The Roommate,2011,91.0,"Drama,Thriller",4.9,33062
51,2010-03-12,Remember Me,16000000.0,19068240.0,56506120.0,75574360.0,59574360.0,2010,tt1403981,Remember Me,Remember Me,2010,113.0,"Drama,Romance",7.1,129443
51,2010-03-12,Remember Me,16000000.0,19068240.0,56506120.0,75574360.0,59574360.0,2010,tt4843358,Remember Me,Remember Me,2016,85.0,Comedy,5.2,72
57,2014-10-03,Left Behind,16000000.0,14019924.0,20769209.0,34789133.0,18789133.0,2014,tt2243377,Left Behind,Left Behind,2012,86.0,"Horror,Mystery,Thriller",6.5,33
57,2014-10-03,Left Behind,16000000.0,14019924.0,20769209.0,34789133.0,18789133.0,2014,tt2467046,Left Behind,Left Behind,2014,110.0,"Action,Drama,Fantasy",3.1,33515
60,2012-06-29,People Like Us,16000000.0,12431792.0,12617472.0,25049264.0,9049264.0,2012,tt1716777,People Like Us,People Like Us,2012,114.0,"Comedy,Drama",7.1,39618
60,2012-06-29,People Like Us,16000000.0,12431792.0,12617472.0,25049264.0,9049264.0,2012,tt1758741,People Like Us,People Like Us,2010,55.0,Drama,6.4,13
65,2016-11-18,Bleed for This,16000000.0,5083906.0,6603926.0,11687832.0,-4312168.0,2016,tt1620935,Bleed for This,Bleed for This,2016,117.0,"Biography,Drama,Sport",6.8,21946
70,2014-11-14,The Homesman,16000000.0,2429989.0,8217571.0,10647560.0,-5352440.0,2014,tt2398231,The Homesman,The Homesman,2014,122.0,"Drama,Western",6.6,27724
71,2013-04-05,Trance,16000000.0,2322593.0,22594052.0,24916645.0,8916645.0,2013,tt1111235,Trance,Trance,2010,83.0,Horror,4.6,77
71,2013-04-05,Trance,16000000.0,2322593.0,22594052.0,24916645.0,8916645.0,2013,tt1924429,Trance,Trance,2013,101.0,"Crime,Drama,Mystery",6.9,104951
72,2014-05-16,The Immigrant,16000000.0,2013456.0,7585011.0,9598467.0,-6401533.0,2014,tt1951181,The Immigrant,The Immigrant,2013,120.0,"Drama,Romance",6.6,26618
73,1997-08-15,Steel,16000000.0,1686429.0,1686429.0,3372858.0,-12627142.0,1997,tt2042443,Steel,Acciaio,2012,95.0,Drama,5.7,264
73,1997-08-15,Steel,16000000.0,1686429.0,1686429.0,3372858.0,-12627142.0,1997,tt3588082,Steel,Steel,2015,108.0,"Drama,Mystery,Romance",5.5,537
79,2012-11-02,Vamps,16000000.0,3361.0,94812.0,98173.0,-15901827.0,2012,tt1545106,Vamps,Vamps,2012,92.0,"Comedy,Horror,Romance",5.2,8838
79,2012-11-02,Vamps,16000000.0,3361.0,94812.0,98173.0,-15901827.0,2012,tt1719676,Vamps,Vamps,2010,89.0,"Comedy,Horror,Thriller",4.5,13
82,2013-12-31,Zulu,16000000.0,0.0,1844228.0,1844228.0,-14155772.0,2013,tt2249221,Zulu,Zulu,2013,110.0,"Crime,Drama,Thriller",6.7,16607
83,2018-12-21,Second Act,15700000.0,39282227.0,63288854.0,102571081.0,86871081.0,2018,tt2126357,Second Act,Second Act,2018,103.0,"Comedy,Drama,Romance",5.8,13109
2,2017-08-11,Annabelle: Creation,15000000.0,102092201.0,305384865.0,407477066.0,392477066.0,2017,tt5140878,Annabelle: Creation,Annabelle: Creation,2017,109.0,"Horror,Mystery,Thriller",6.5,90402
5,1985-12-18,The Color Purple,15000000.0,93589701.0,93589701.0,187179402.0,172179402.0,1985,tt2241035,The Color Purple,Be Range Arghavan,2010,97.0,"Action,Drama",6.6,1299
6,2014-11-28,The Imitation Game,15000000.0,91125143.0,227740463.0,318865606.0,303865606.0,2014,tt2084970,The Imitation Game,The Imitation Game,2014,114.0,"Biography,Drama,Thriller",8.0,620834
8,1959-11-18,Ben-Hur,15000000.0,73000000.0,73259017.0,146259017.0,131259017.0,1959,tt2638144,Ben-Hur,Ben-Hur,2016,123.0,"Action,Adventure,Drama",5.7,37975
9,2013-01-18,Mama,15000000.0,71628180.0,148095566.0,219723746.0,204723746.0,2013,tt1805319,Mama,Mama,2010,50.0,Drama,4.5,6
9,2013-01-18,Mama,15000000.0,71628180.0,148095566.0,219723746.0,204723746.0,2013,tt1868050,Mama,Mama,2010,71.0,Drama,6.8,24
9,2013-01-18,Mama,15000000.0,71628180.0,148095566.0,219723746.0,204723746.0,2013,tt2023587,Mama,Mama,2013,100.0,"Horror,Thriller",6.2,158487
9,2013-01-18,Mama,15000000.0,71628180.0,148095566.0,219723746.0,204723746.0,2013,tt3843072,Mama,Mama,2011,110.0,Drama,6.6,18
9,2013-01-18,Mama,15000000.0,71628180.0,148095566.0,219723746.0,204723746.0,2013,tt5437970,Mama,Mama,2016,90.0,Drama,6.7,25
13,2010-03-19,Diary of a Wimpy Kid,15000000.0,64003625.0,76954311.0,140957936.0,125957936.0,2010,tt1196141,Diary of a Wimpy Kid,Diary of a Wimpy Kid,2010,94.0,"Comedy,Drama,Family",6.2,38640
15,2007-08-31,Halloween,15000000.0,58269151.0,77514401.0,135783552.0,120783552.0,2007,tt1502407,Halloween,Halloween,2018,106.0,"Horror,Thriller",6.6,88395
